"Date","Hostname","Uptime","Event","IN","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT"
"Sep 24 10:03:18","Server","156553.631896","156553.631896","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","11736","DF","UDP","49713","53"
"Sep 24 10:03:18","Server","156553.632146","156553.632146","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","11737","DF","UDP","25524","53"
"Sep 24 10:03:18","Server","156553.632172","156553.632172","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","11738","DF","UDP","44787","53"
"Sep 24 10:03:18","Server","156553.633316","156553.633316","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","11739","DF","UDP","62289","53"
"Sep 24 10:03:18","Server","156553.633337","156553.633337","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","11740","DF","UDP","24121","53"
"Sep 24 10:03:18","Server","156553.633354","156553.633354","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","11741","DF","UDP","38100","53"
"Sep 24 10:03:18","Server","156553.633372","156553.633372","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","11742","DF","UDP","15095","53"
"Sep 24 10:08:45","Server","156881.077581","156881.077581","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","7370","DF","UDP","138","138"
"Sep 24 10:08:45","Server","156881.077692","156881.077692","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","7371","DF","UDP","138","138"
"Sep 24 10:08:45","Server","156881.077809","156881.077809","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","50015","DF","UDP","138","138"
"Sep 24 10:08:45","Server","156881.077907","156881.077907","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","50016","DF","UDP","138","138"
"Sep 24 10:20:48","Server","157603.071086","157603.071086","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","62618","DF","UDP","138","138"
"Sep 24 10:20:48","Server","157603.071231","157603.071231","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","62619","DF","UDP","138","138"
"Sep 24 10:20:48","Server","157603.071383","157603.071383","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","27443","DF","UDP","138","138"
"Sep 24 10:20:48","Server","157603.071434","157603.071434","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","27444","DF","UDP","138","138"
"Sep 24 10:32:40","Server","158315.430080","158315.430080","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","25615","DF","UDP","138","138"
"Sep 24 10:32:40","Server","158315.430122","158315.430122","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","25616","DF","UDP","138","138"
"Sep 24 10:32:57","Server","158331.960376","158331.960376","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","61425","DF","UDP","138","138"
"Sep 24 10:32:57","Server","158331.960522","158331.960522","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","61426","DF","UDP","138","138"
"Sep 24 10:33:18","Server","158352.731881","158352.731881","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","26691","DF","UDP","23756","53"
"Sep 24 10:33:18","Server","158352.731911","158352.731911","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","26692","DF","UDP","41455","53"
"Sep 24 10:33:18","Server","158352.732164","158352.732164","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","26693","DF","UDP","45604","53"
"Sep 24 10:33:18","Server","158352.732190","158352.732190","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","26694","DF","UDP","33883","53"
"Sep 24 10:33:18","Server","158352.732869","158352.732869","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","26695","DF","UDP","32400","53"
"Sep 24 10:33:18","Server","158352.732894","158352.732894","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","26696","DF","UDP","44555","53"
"Sep 24 10:33:18","Server","158352.733196","158352.733196","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","26697","DF","UDP","17296","53"
"Sep 24 10:33:18","Server","158352.733262","158352.733262","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","26698","DF","UDP","22847","53"
"Sep 24 10:33:18","Server","158352.733982","158352.733982","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","26699","DF","UDP","24616","53"
"Sep 24 10:33:18","Server","158352.734007","158352.734007","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","26700","DF","UDP","26759","53"
"Sep 24 10:33:18","Server","158352.734027","158352.734027","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","26701","DF","UDP","35653","53"
"Sep 24 10:33:18","Server","158352.734045","158352.734045","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","26702","DF","UDP","57326","53"
"Sep 24 10:41:32","Server","158846.740696","158846.740696","","docker0","172.17.42.1","224.0.0.251","73","0x00","0x00","255","4361","DF","UDP","5353","5353"
"Sep 24 10:41:32","Server","158846.741029","158846.741029","","eth0","192.168.1.28","224.0.0.251","73","0x00","0x00","255","53260","DF","UDP","5353","5353"
"Sep 24 10:44:53","Server","159047.671541","159047.671541","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","59290","DF","UDP","138","138"
"Sep 24 10:44:53","Server","159047.671638","159047.671638","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","59291","DF","UDP","138","138"
"Sep 24 10:44:53","Server","159047.671743","159047.671743","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","27730","DF","UDP","138","138"
"Sep 24 10:44:53","Server","159047.671834","159047.671834","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","27731","DF","UDP","138","138"
"Sep 24 10:56:55","Server","159768.820610","159768.820610","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","46827","DF","UDP","138","138"
"Sep 24 10:56:55","Server","159768.820712","159768.820712","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","46828","DF","UDP","138","138"
"Sep 24 10:56:55","Server","159768.820815","159768.820815","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","52726","DF","UDP","138","138"
"Sep 24 10:56:55","Server","159768.820923","159768.820923","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","52727","DF","UDP","138","138"
"Sep 24 11:03:18","Server","160151.814890","160151.814890","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","6025","DF","UDP","33609","53"
"Sep 24 11:03:18","Server","160151.814933","160151.814933","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","6026","DF","UDP","29051","53"
"Sep 24 11:03:18","Server","160151.815139","160151.815139","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","6027","DF","UDP","43987","53"
"Sep 24 11:03:18","Server","160151.815165","160151.815165","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","6028","DF","UDP","53580","53"
"Sep 24 11:03:18","Server","160151.815953","160151.815953","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","6029","DF","UDP","36197","53"
"Sep 24 11:03:18","Server","160151.815979","160151.815979","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","6030","DF","UDP","32104","53"
"Sep 24 11:03:18","Server","160151.816132","160151.816132","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","6031","DF","UDP","17231","53"
"Sep 24 11:03:18","Server","160151.816152","160151.816152","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","6032","DF","UDP","21744","53"
"Sep 24 11:03:18","Server","160151.817413","160151.817413","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","6033","DF","UDP","22906","53"
"Sep 24 11:03:18","Server","160151.817440","160151.817440","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","6034","DF","UDP","43445","53"
"Sep 24 11:03:18","Server","160151.817462","160151.817462","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","6035","DF","UDP","55978","53"
"Sep 24 11:03:18","Server","160151.817479","160151.817479","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","6036","DF","UDP","15022","53"
"Sep 24 11:08:58","Server","160491.637731","160491.637731","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","152","DF","UDP","138","138"
"Sep 24 11:08:58","Server","160491.637781","160491.637781","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","153","DF","UDP","138","138"
"Sep 24 11:08:58","Server","160491.637838","160491.637838","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","8318","DF","UDP","138","138"
"Sep 24 11:08:58","Server","160491.637888","160491.637888","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","8319","DF","UDP","138","138"
"Sep 24 11:21:00","Server","161213.607575","161213.607575","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","33922","DF","UDP","138","138"
"Sep 24 11:21:00","Server","161213.607708","161213.607708","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","33923","DF","UDP","138","138"
"Sep 24 11:21:00","Server","161213.607855","161213.607855","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","33249","DF","UDP","138","138"
"Sep 24 11:21:00","Server","161213.607965","161213.607965","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","33250","DF","UDP","138","138"
"Sep 24 11:33:03","Server","161935.570449","161935.570449","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","62544","DF","UDP","138","138"
"Sep 24 11:33:03","Server","161935.570500","161935.570500","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","62545","DF","UDP","138","138"
"Sep 24 11:33:03","Server","161935.570555","161935.570555","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","647","DF","UDP","138","138"
"Sep 24 11:33:03","Server","161935.570605","161935.570605","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","648","DF","UDP","138","138"
"Sep 24 11:33:18","Server","161950.921562","161950.921562","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","48301","DF","UDP","8086","53"
"Sep 24 11:33:18","Server","161950.921608","161950.921608","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","48302","DF","UDP","13594","53"
"Sep 24 11:33:18","Server","161950.921804","161950.921804","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","48303","DF","UDP","29864","53"
"Sep 24 11:33:18","Server","161950.921831","161950.921831","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","48304","DF","UDP","8829","53"
"Sep 24 11:33:18","Server","161950.922667","161950.922667","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","48305","DF","UDP","60266","53"
"Sep 24 11:33:18","Server","161950.922692","161950.922692","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","48306","DF","UDP","24865","53"
"Sep 24 11:33:18","Server","161950.922805","161950.922805","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","48307","DF","UDP","48933","53"
"Sep 24 11:33:18","Server","161950.922831","161950.922831","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","48308","DF","UDP","27980","53"
"Sep 24 11:33:18","Server","161950.924072","161950.924072","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","48309","DF","UDP","61032","53"
"Sep 24 11:33:18","Server","161950.924109","161950.924109","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","48310","DF","UDP","29375","53"
"Sep 24 11:33:18","Server","161950.924126","161950.924126","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","48311","DF","UDP","11609","53"
"Sep 24 11:33:18","Server","161950.924142","161950.924142","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","48312","DF","UDP","45382","53"
"Sep 24 11:41:32","Server","162444.768231","162444.768231","","docker0","172.17.42.1","224.0.0.251","73","0x00","0x00","255","25532","DF","UDP","5353","5353"
"Sep 24 11:41:32","Server","162444.768629","162444.768629","","eth0","192.168.1.28","224.0.0.251","73","0x00","0x00","255","6821","DF","UDP","5353","5353"
"Sep 24 11:45:07","Server","162659.269083","162659.269083","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","41978","DF","UDP","138","138"
"Sep 24 11:45:07","Server","162659.269133","162659.269133","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","41979","DF","UDP","138","138"
"Sep 24 11:45:07","Server","162659.269187","162659.269187","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","64293","DF","UDP","138","138"
"Sep 24 11:45:07","Server","162659.269236","162659.269236","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","64294","DF","UDP","138","138"
"Sep 24 11:57:10","Server","163382.093739","163382.093739","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","48582","DF","UDP","138","138"
"Sep 24 11:57:10","Server","163382.093788","163382.093788","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","48583","DF","UDP","138","138"
"Sep 24 11:57:10","Server","163382.093850","163382.093850","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","23655","DF","UDP","138","138"
"Sep 24 11:57:10","Server","163382.093900","163382.093900","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","23656","DF","UDP","138","138"
"Sep 24 12:03:18","Server","163750.015092","163750.015092","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","62215","DF","UDP","3294","53"
"Sep 24 12:03:18","Server","163750.015122","163750.015122","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","62216","DF","UDP","34725","53"
"Sep 24 12:03:18","Server","163750.015418","163750.015418","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","62217","DF","UDP","50842","53"
"Sep 24 12:03:18","Server","163750.015442","163750.015442","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","62218","DF","UDP","63148","53"
"Sep 24 12:03:18","Server","163750.016267","163750.016267","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","62219","DF","UDP","25279","53"
"Sep 24 12:03:18","Server","163750.016305","163750.016305","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","62220","DF","UDP","18456","53"
"Sep 24 12:03:18","Server","163750.016867","163750.016867","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","62221","DF","UDP","37179","53"
"Sep 24 12:03:18","Server","163750.016910","163750.016910","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","62222","DF","UDP","52002","53"
"Sep 24 12:03:18","Server","163750.017179","163750.017179","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","62223","DF","UDP","5684","53"
"Sep 24 12:03:18","Server","163750.017204","163750.017204","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","62224","DF","UDP","17079","53"
"Sep 24 12:03:18","Server","163750.017349","163750.017349","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","62225","DF","UDP","57853","53"
"Sep 24 12:03:18","Server","163750.017386","163750.017386","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","62226","DF","UDP","43271","53"
"Sep 24 12:09:12","Server","164104.099069","164104.099069","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","61182","DF","UDP","138","138"
"Sep 24 12:09:12","Server","164104.099157","164104.099157","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","61183","DF","UDP","138","138"
"Sep 24 12:09:12","Server","164104.099256","164104.099256","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","3417","DF","UDP","138","138"
"Sep 24 12:09:12","Server","164104.099364","164104.099364","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","3418","DF","UDP","138","138"
"Sep 24 12:10:00","Server","164151.653810","164151.653810","","eth0","192.168.1.28","192.168.1.68","71","0x00","0x00","64","31206","DF","UDP","20426","53"
"Sep 24 12:10:00","Server","164151.769535","164151.769535","","docker0","172.17.42.1","224.0.0.251","71","0x00","0x00","255","8447","DF","UDP","5353","5353"
"Sep 24 12:10:00","Server","164151.769754","164151.769754","","eth0","192.168.1.28","224.0.0.251","71","0x00","0x00","255","27389","DF","UDP","5353","5353"
"Sep 24 12:10:01","Server","164152.769958","164152.769958","","docker0","172.17.42.1","224.0.0.251","71","0x00","0x00","255","8620","DF","UDP","5353","5353"
"Sep 24 12:10:01","Server","164152.770125","164152.770125","","eth0","192.168.1.28","224.0.0.251","71","0x00","0x00","255","27542","DF","UDP","5353","5353"
"Sep 24 12:10:03","Server","164154.771175","164154.771175","","docker0","172.17.42.1","224.0.0.251","71","0x00","0x00","255","8758","DF","UDP","5353","5353"
"Sep 24 12:10:03","Server","164154.771339","164154.771339","","eth0","192.168.1.28","224.0.0.251","71","0x00","0x00","255","27870","DF","UDP","5353","5353"
"Sep 24 12:21:15","Server","164826.057561","164826.057561","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","17511","DF","UDP","138","138"
"Sep 24 12:21:15","Server","164826.057693","164826.057693","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","17512","DF","UDP","138","138"
"Sep 24 12:21:15","Server","164826.057844","164826.057844","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","27673","DF","UDP","138","138"
"Sep 24 12:21:15","Server","164826.057942","164826.057942","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","27674","DF","UDP","138","138"
"Sep 24 12:33:18","Server","165549.103697","165549.103697","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","18713","DF","UDP","26505","53"
"Sep 24 12:33:18","Server","165549.103821","165549.103821","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","18714","DF","UDP","45349","53"
"Sep 24 12:33:18","Server","165549.103950","165549.103950","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","18715","DF","UDP","1249","53"
"Sep 24 12:33:18","Server","165549.104013","165549.104013","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","18716","DF","UDP","53701","53"
"Sep 24 12:33:18","Server","165549.104900","165549.104900","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","18717","DF","UDP","7422","53"
"Sep 24 12:33:18","Server","165549.105021","165549.105021","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","18718","DF","UDP","47796","53"
"Sep 24 12:33:18","Server","165549.105322","165549.105322","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","18719","DF","UDP","1521","53"
"Sep 24 12:33:18","Server","165549.105386","165549.105386","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","18720","DF","UDP","49348","53"
"Sep 24 12:33:18","Server","165549.105887","165549.105887","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","18721","DF","UDP","64687","53"
"Sep 24 12:33:18","Server","165549.105954","165549.105954","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","18722","DF","UDP","58548","53"
"Sep 24 12:33:18","Server","165549.106089","165549.106089","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","18723","DF","UDP","39173","53"
"Sep 24 12:33:18","Server","165549.106131","165549.106131","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","18724","DF","UDP","48731","53"
"Sep 24 12:33:19","Server","165549.532600","165549.532600","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","35761","DF","UDP","138","138"
"Sep 24 12:33:19","Server","165549.532700","165549.532700","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","35762","DF","UDP","138","138"
"Sep 24 12:33:19","Server","165549.532804","165549.532804","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","59080","DF","UDP","138","138"
"Sep 24 12:33:19","Server","165549.532894","165549.532894","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","59081","DF","UDP","138","138"
"Sep 24 12:41:32","Server","166042.799458","166042.799458","","docker0","172.17.42.1","224.0.0.251","73","0x00","0x00","255","27567","DF","UDP","5353","5353"
"Sep 24 12:41:32","Server","166042.799836","166042.799836","","eth0","192.168.1.28","224.0.0.251","73","0x00","0x00","255","58852","DF","UDP","5353","5353"
"Sep 24 12:45:23","Server","166273.771035","166273.771035","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","4241","DF","UDP","138","138"
"Sep 24 12:45:23","Server","166273.771162","166273.771162","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","4242","DF","UDP","138","138"
"Sep 24 12:45:23","Server","166273.771300","166273.771300","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","21963","DF","UDP","138","138"
"Sep 24 12:45:23","Server","166273.771396","166273.771396","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","21964","DF","UDP","138","138"
"Sep 24 12:57:25","Server","166995.004598","166995.004598","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","18129","DF","UDP","138","138"
"Sep 24 12:57:25","Server","166995.004706","166995.004706","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","18130","DF","UDP","138","138"
"Sep 24 12:57:25","Server","166995.004876","166995.004876","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","63495","DF","UDP","138","138"
"Sep 24 12:57:25","Server","166995.004968","166995.004968","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","63496","DF","UDP","138","138"
"Sep 24 13:03:18","Server","167348.203514","167348.203514","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","54720","DF","UDP","2924","53"
"Sep 24 13:03:18","Server","167348.203563","167348.203563","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","54721","DF","UDP","20183","53"
"Sep 24 13:03:18","Server","167348.203892","167348.203892","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","54722","DF","UDP","44046","53"
"Sep 24 13:03:18","Server","167348.203918","167348.203918","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","54723","DF","UDP","4774","53"
"Sep 24 13:03:18","Server","167348.204469","167348.204469","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","54724","DF","UDP","32045","53"
"Sep 24 13:03:18","Server","167348.204503","167348.204503","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","54725","DF","UDP","2790","53"
"Sep 24 13:03:18","Server","167348.204847","167348.204847","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","54726","DF","UDP","45768","53"
"Sep 24 13:03:18","Server","167348.204874","167348.204874","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","54727","DF","UDP","40609","53"
"Sep 24 13:03:18","Server","167348.206009","167348.206009","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","54728","DF","UDP","36586","53"
"Sep 24 13:03:18","Server","167348.206037","167348.206037","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","54729","DF","UDP","32452","53"
"Sep 24 13:03:18","Server","167348.206057","167348.206057","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","54730","DF","UDP","42024","53"
"Sep 24 13:03:18","Server","167348.206101","167348.206101","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","54731","DF","UDP","53054","53"
"Sep 24 13:09:28","Server","167717.720995","167717.720995","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","59144","DF","UDP","138","138"
"Sep 24 13:09:28","Server","167717.721092","167717.721092","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","59145","DF","UDP","138","138"
"Sep 24 13:09:28","Server","167717.721194","167717.721194","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","18711","DF","UDP","138","138"
"Sep 24 13:09:28","Server","167717.721287","167717.721287","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","18712","DF","UDP","138","138"
"Sep 24 13:21:30","Server","168439.692990","168439.692990","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","36971","DF","UDP","138","138"
"Sep 24 13:21:30","Server","168439.693046","168439.693046","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","36972","DF","UDP","138","138"
"Sep 24 13:21:30","Server","168439.693102","168439.693102","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","25876","DF","UDP","138","138"
"Sep 24 13:21:30","Server","168439.693152","168439.693152","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","25877","DF","UDP","138","138"
"Sep 24 13:33:18","Server","169147.290954","169147.290954","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","16381","DF","UDP","46428","53"
"Sep 24 13:33:18","Server","169147.290998","169147.290998","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","16382","DF","UDP","31193","53"
"Sep 24 13:33:18","Server","169147.291288","169147.291288","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","16383","DF","UDP","47890","53"
"Sep 24 13:33:18","Server","169147.291354","169147.291354","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","16384","DF","UDP","61204","53"
"Sep 24 13:33:18","Server","169147.292114","169147.292114","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","16385","DF","UDP","64560","53"
"Sep 24 13:33:18","Server","169147.292142","169147.292142","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","16386","DF","UDP","51439","53"
"Sep 24 13:33:18","Server","169147.292180","169147.292180","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","16387","DF","UDP","37658","53"
"Sep 24 13:33:18","Server","169147.292206","169147.292206","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","16388","DF","UDP","53505","53"
"Sep 24 13:33:18","Server","169147.292239","169147.292239","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","16389","DF","UDP","20137","53"
"Sep 24 13:33:18","Server","169147.292266","169147.292266","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","16390","DF","UDP","5431","53"
"Sep 24 13:33:18","Server","169147.293036","169147.293036","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","16391","DF","UDP","61429","53"
"Sep 24 13:33:18","Server","169147.293058","169147.293058","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","16392","DF","UDP","20541","53"
"Sep 24 13:33:39","Server","169167.553135","169167.553135","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","30354","DF","UDP","138","138"
"Sep 24 13:33:39","Server","169167.553244","169167.553244","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","30355","DF","UDP","138","138"
"Sep 24 13:33:39","Server","169167.553352","169167.553352","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","39598","DF","UDP","138","138"
"Sep 24 13:33:39","Server","169167.553455","169167.553455","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","39599","DF","UDP","138","138"
"Sep 24 13:41:32","Server","169640.850408","169640.850408","","docker0","172.17.42.1","224.0.0.251","73","0x00","0x00","255","27825","DF","UDP","5353","5353"
"Sep 24 13:41:32","Server","169640.850769","169640.850769","","eth0","192.168.1.28","224.0.0.251","73","0x00","0x00","255","11149","DF","UDP","5353","5353"
"Sep 24 13:45:43","Server","169891.730273","169891.730273","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","64144","DF","UDP","138","138"
"Sep 24 13:45:43","Server","169891.730373","169891.730373","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","64145","DF","UDP","138","138"
"Sep 24 13:45:43","Server","169891.730477","169891.730477","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","16239","DF","UDP","138","138"
